Frequency	Channel A
(MHz)	(dBu)

13.04721832	-76.03455000
13.04817200	-72.81633000
13.04912567	-82.27292000
13.05007935	-82.17938000
13.05103302	-76.31744000
13.05198669	-71.59627000
13.05294037	-76.90991000
13.05389404	-77.48770000
13.05484772	-75.41871000
13.05580139	-72.41703000
13.05675507	-70.71930000
13.05770874	-72.98457000
13.05866241	-73.12836000
13.05961609	-71.66704000
13.06056976	-72.07557000
13.06152344	-73.12786000
13.06247711	-72.71418000
13.06343079	-74.05017000
13.06438446	-71.68945000
13.06533813	-73.17184000
13.06629181	-71.90332000
13.06724548	-72.84675000
13.06819916	-74.54709000
13.06915283	-76.05504000
13.07010651	-91.15418000
13.07106018	-77.05294000
13.07201385	-84.37099000
13.07296753	-71.93090000
13.07392120	-71.97213000
13.07487488	-72.63043000
13.07582855	-72.28423000
13.07678223	-72.46980000
13.07773590	-74.27857000
13.07868958	-84.63704000
13.07964325	-80.42629000
13.08059692	-74.44438000
13.08155060	-78.05614000
13.08250427	-88.63789000
13.08345795	-95.25234000
13.08441162	-79.36835000
13.08536530	-71.27282000
13.08631897	-70.93803000
13.08727264	-77.07303000
13.08822632	-75.44202000
13.08917999	-70.97984000
13.09013367	-73.38171000
13.09108734	-90.50411000
13.09204102	-82.14321000
13.09299469	-87.35268000
13.09394836	-76.06005000
13.09490204	-74.36601000
13.09585571	-85.38187000
13.09680939	-83.94690000
13.09776306	-77.52547000
13.09871674	-77.59014000
13.09967041	-78.85046000
13.10062408	-77.19888000
13.10157776	-87.45912000
13.10253143	-78.24023000
13.10348511	-77.07841000
13.10443878	-73.37678000
13.10539246	-74.05605000
13.10634613	-73.64484000
13.10729980	-73.70470000
13.10825348	-73.38689000
13.10920715	-74.81314000
13.11016083	-81.76464000
13.11111450	-81.23618000
13.11206818	-79.32170000
13.11302185	-73.19922000
13.11397552	-69.66452000
13.11492920	-68.88997000
13.11588287	-72.31895000
13.11683655	-75.71774000
13.11779022	-78.37689000
13.11874390	-77.90546000
13.11969757	-80.45699000
13.12065125	-80.86359000
13.12160492	-80.22127000
13.12255859	-77.34516000
13.12351227	-72.42384000
13.12446594	-69.11472000
13.12541962	-71.04055000
13.12637329	-76.66268000
13.12732697	-77.48562000
13.12828064	-78.20219000
13.12923431	-80.53915000
13.13018799	-77.60657000
13.13114166	-77.53408000
13.13209534	-77.72942000
13.13304901	-76.97491000
13.13400269	-73.00746000
13.13495636	-73.68663000
13.13591003	-81.92673000
13.13686371	-80.21918000
13.13781738	-78.16382000
13.13877106	-79.32993000
13.13972473	-83.57207000
13.14067841	-77.03246000
13.14163208	-76.09181000
13.14258575	-73.20802000
13.14353943	-76.32539000
13.14449310	-84.68628000
13.14544678	-72.63242000
13.14640045	-70.70119000
13.14735413	-76.24394000
13.14830780	-77.55812000
13.14926147	-70.07787000
13.15021515	-70.68463000
13.15116882	-77.31821000
13.15212250	-79.46949000
13.15307617	-77.77505000
13.15402985	-78.25014000
13.15498352	-77.96572000
13.15593719	-79.26534000
13.15689087	-75.19016000
13.15784454	-71.52526000
13.15879822	-69.03723000
13.15975189	-67.66923000
13.16070557	-69.59138000
13.16165924	-72.26754000
13.16261292	-72.68132000
13.16356659	-72.10213000
13.16452026	-74.52857000
13.16547394	-77.33464000
13.16642761	-80.54345000
13.16738129	-77.52528000
13.16833496	-78.42147000
13.16928864	-86.00740000
13.17024231	-75.27322000
13.17119598	-83.66192000
13.17214966	-74.07552000
13.17310333	-74.13715000
13.17405701	-75.74973000
13.17501068	-73.25764000
13.17596436	-80.03503000
13.17691803	-84.24232000
13.17787170	-91.88968000
13.17882538	-81.51758000
13.17977905	-85.06240000
13.18073273	-73.33278000
13.18168640	-74.49820000
13.18264008	-83.23967000
13.18359375	-89.22838000
13.18454742	-78.18792000
13.18550110	-74.68676000
13.18645477	-83.34861000
13.18740845	-80.81039000
13.18836212	-71.85529000
13.18931580	-68.39624000
13.19026947	-71.25510000
13.19122314	-79.62462000
13.19217682	-80.50249000
13.19313049	-79.98769000
13.19408417	-73.90129000
13.19503784	-72.36989000
13.19599152	-82.65150000
13.19694519	-71.74235000
13.19789886	-68.94853000
13.19885254	-70.76339000
13.19980621	-74.83092000
13.20075989	-81.83548000
13.20171356	-82.57252000
13.20266724	-74.78555000
13.20362091	-76.21987000
13.20457458	-76.52519000
13.20552826	-76.54482000
13.20648193	-73.42219000
13.20743561	-74.80128000
13.20838928	-77.21797000
13.20934296	-74.19092000
13.21029663	-77.38029000
13.21125031	-75.86806000
13.21220398	-70.56470000
13.21315765	-73.92025000
13.21411133	-90.22118000
13.21506500	-76.68727000
13.21601868	-72.12935000
13.21697235	-69.10689000
13.21792603	-69.07721000
13.21887970	-70.67551000
13.21983337	-72.85490000
13.22078705	-73.64751000
13.22174072	-76.04056000
13.22269440	-71.73104000
13.22364807	-70.12296000
13.22460175	-70.64240000
13.22555542	-71.94789000
13.22650909	-73.35638000
13.22746277	-76.80077000
13.22841644	-71.66759000
13.22937012	-75.26035000
13.23032379	-77.84538000
13.23127747	-80.35771000
13.23223114	-74.25986000
13.23318481	-82.94905000
13.23413849	-81.93819000
13.23509216	-81.61850000
13.23604584	-80.77209000
13.23699951	-79.89095000
13.23795319	-74.04404000
13.23890686	-71.86883000
13.23986053	-83.35382000
13.24081421	-81.90152000
13.24176788	-79.53755000
13.24272156	-97.27084000
13.24367523	-74.39005000
13.24462891	-74.70099000
13.24558258	-80.28900000
13.24653625	-92.05371000
13.24748993	-74.78503000
13.24844360	-73.44730000
13.24939728	-72.56059000
13.25035095	-69.84145000
13.25130463	-71.37295000
13.25225830	-70.34486000
13.25321198	-71.82027000
13.25416565	-74.86766000
13.25511932	-76.26044000
13.25607300	-78.89783000
13.25702667	-69.73447000
13.25798035	-69.21760000
13.25893402	-74.44434000
13.25988770	-75.85582000
13.26084137	-75.40354000
13.26179504	-74.12076000
13.26274872	-72.70215000
13.26370239	-79.67015000
13.26465607	-83.32152000
13.26560974	-75.51788000
13.26656342	-75.67489000
13.26751709	-75.24950000
13.26847076	-72.59842000
13.26942444	-74.55966000
13.27037811	-79.38210000
13.27133179	-79.18657000
13.27228546	-80.84993000
13.27323914	-80.28610000
13.27419281	-80.41461000
13.27514648	-90.90060000
13.27610016	-90.58853000
13.27705383	-78.28603000
13.27800751	-72.96786000
13.27896118	-70.09944000
13.27991486	-66.74500000
13.28086853	-65.97128000
13.28182220	-69.78457000
13.28277588	-73.85105000
13.28372955	-73.42104000
13.28468323	-77.24432000
13.28563690	-83.21150000
13.28659058	-78.74719000
13.28754425	-83.43124000
13.28849792	-80.26105000
13.28945160	-74.13222000
13.29040527	-69.97929000
13.29135895	-71.82166000
13.29231262	-92.11899000
13.29326630	-73.47807000
13.29421997	-71.78430000
13.29517365	-74.21461000
13.29612732	-78.44715000
13.29708099	-69.71735000
13.29803467	-69.91523000
13.29898834	-72.98571000
13.29994202	-72.63584000
13.30089569	-73.80521000
13.30184937	-74.18570000
13.30280304	-75.52338000
13.30375671	-74.03779000
13.30471039	-69.62516000
13.30566406	-70.61952000
13.30661774	-73.63464000
13.30757141	-75.23480000
13.30852509	-73.45422000
13.30947876	-75.71809000
13.31043243	-81.91364000
13.31138611	-79.90486000
13.31233978	-76.62515000
13.31329346	-76.39903000
13.31424713	-73.40063000
13.31520081	-71.69756000
13.31615448	-72.43323000
13.31710815	-74.37936000
13.31806183	-75.28801000
13.31901550	-85.33669000
13.31996918	-73.43682000
13.32092285	-70.05495000
13.32187653	-71.09585000
13.32283020	-73.68151000
13.32378387	-74.46792000
13.32473755	-78.20264000
13.32569122	-76.40874000
13.32664490	-69.16653000
13.32759857	-67.86086000
13.32855225	-68.04828000
13.32950592	-70.39430000
13.33045959	-73.01154000
13.33141327	-72.69622000
13.33236694	-71.81618000
13.33332062	-73.02801000
13.33427429	-81.88008000
13.33522797	-78.20502000
13.33618164	-73.76156000
13.33713531	-77.91782000
13.33808899	-92.59729000
13.33904266	-78.94255000
13.33999634	-72.33825000
13.34095001	-74.84895000
13.34190369	-87.50986000
13.34285736	-69.33865000
13.34381104	-65.47180000
13.34476471	-68.25835000
13.34571838	-81.55006000
13.34667206	-82.06008000
13.34762573	-75.97708000
13.34857941	-73.03362000
13.34953308	-78.25454000
13.35048676	-77.93761000
13.35144043	-72.34721000
13.35239410	-71.94926000
13.35334778	-73.59814000
13.35430145	-73.73887000
13.35525513	-74.60389000
13.35620880	-77.52377000
13.35716248	-76.61057000
13.35811615	-70.17153000
13.35906982	-70.58737000
13.36002350	-70.86356000
13.36097717	-72.47874000
13.36193085	-80.54475000
13.36288452	-77.13678000
13.36383820	-77.73963000
13.36479187	-77.91409000
13.36574554	-73.34563000
13.36669922	-71.36850000
13.36765289	-72.08187000
13.36860657	-78.38000000
13.36956024	-79.05367000
13.37051392	-71.94067000
13.37146759	-71.31445000
13.37242126	-70.34614000
13.37337494	-69.79087000
13.37432861	-72.51723000
13.37528229	-69.07471000
13.37623596	-71.59228000
13.37718964	-75.11945000
13.37814331	-72.60224000
13.37909698	-73.43743000
13.38005066	-75.00804000
13.38100433	-81.97967000
13.38195801	-84.50330000
13.38291168	-82.03355000
13.38386536	-75.68893000
13.38481903	-69.59861000
13.38577271	-72.30116000
13.38672638	-82.05533000
13.38768005	-91.71381000
13.38863373	-81.58644000
13.38958740	-76.13392000
13.39054108	-81.93066000
13.39149475	-76.62124000
13.39244843	-72.01650000
13.39340210	-70.60379000
13.39435577	-71.24487000
13.39530945	-69.58260000
13.39626312	-71.15952000
13.39721680	-73.85972000
13.39817047	-72.12701000
13.39912415	-74.78011000
13.40007782	-81.04562000
13.40103149	-81.24301000
13.40198517	-88.62316000
13.40293884	-78.41254000
13.40389252	-80.11729000
13.40484619	-85.35291000
13.40579987	-94.34956000
13.40675354	-84.81724000
13.40770721	-77.40550000
13.40866089	-76.96799000
13.40961456	-76.84050000
13.41056824	-76.00189000
13.41152191	-79.80244000
13.41247559	-74.49281000
13.41342926	-76.76172000
13.41438293	-85.80254000
13.41533661	-75.02145000
13.41629028	-69.56234000
13.41724396	-69.33409000
13.41819763	-72.00768000
13.41915131	-77.89719000
13.42010498	-74.55468000
13.42105865	-75.94812000
13.42201233	-76.19158000
13.42296600	-78.70956000
13.42391968	-80.60963000
13.42487335	-84.81790000
13.42582703	-77.94769000
13.42678070	-71.58882000
13.42773438	-78.49938000
13.42868805	-74.61583000
13.42964172	-74.30453000
13.43059540	-91.09940000
13.43154907	-77.80563000
13.43250275	-74.22176000
13.43345642	-74.49829000
13.43441010	-80.92220000
13.43536377	-75.06418000
13.43631744	-71.47294000
13.43727112	-76.10375000
13.43822479	-76.30235000
13.43917847	-68.87206000
13.44013214	-69.02856000
13.44108582	-72.84998000
13.44203949	-74.56349000
13.44299316	-76.70731000
13.44394684	-77.45193000
13.44490051	-93.06075000
13.44585419	-82.21718000
13.44680786	-80.58274000
13.44776154	-74.67362000
13.44871521	-71.72611000
13.44966888	-73.90735000
13.45062256	-85.96969000
13.45157623	-86.94543000
13.45252991	-89.84326000
13.45348358	-77.28100000
13.45443726	-75.45358000
13.45539093	-72.36024000
13.45634460	-71.93312000
13.45729828	-80.22930000
13.45825195	-83.14519000
13.45920563	-77.78644000
13.46015930	-72.32075000
13.46111298	-74.99020000
13.46206665	-87.58694000
13.46302032	-76.66560000
13.46397400	-73.02604000
13.46492767	-77.01997000
13.46588135	-81.57044000
13.46683502	-76.69158000
13.46778870	-80.29244000
13.46874237	-84.38628000
13.46969604	-78.86346000
13.47064972	-74.74716000
13.47160339	-75.48045000
13.47255707	-77.41244000
13.47351074	-73.32911000
13.47446442	-73.13623000
13.47541809	-73.16414000
13.47637177	-69.27342000
13.47732544	-68.59255000
13.47827911	-72.12118000
13.47923279	-74.20478000
13.48018646	-71.07111000
13.48114014	-70.10747000
13.48209381	-74.03709000
13.48304749	-76.87781000
13.48400116	-77.60712000
13.48495483	-71.46873000
13.48590851	-69.17634000
13.48686218	-73.01292000
13.48781586	-84.66808000
13.48876953	-82.34132000
13.48972321	-78.00437000
13.49067688	-72.68516000
13.49163055	-69.43347000
13.49258423	-71.50781000
13.49353790	-76.08437000
13.49449158	-66.92641000
13.49544525	-69.02133000
13.49639893	-81.86688000
13.49735260	-83.21460000
13.49830627	-84.55798000
13.49925995	-75.69897000
13.50021362	-77.62454000
13.50116730	-87.52410000
13.50212097	-78.47144000
13.50307465	-70.27518000
13.50402832	-68.71825000
13.50498199	-74.09325000
13.50593567	-81.07174000
13.50688934	-83.70779000
13.50784302	-81.21724000
13.50879669	-87.76951000
13.50975037	-82.81837000
13.51070404	-75.33467000
13.51165771	-71.97734000
13.51261139	-68.86475000
13.51356506	-71.78314000
13.51451874	-75.17941000
13.51547241	-83.21639000
13.51642609	-74.14542000
13.51737976	-70.86745000
13.51833344	-75.89147000
13.51928711	-76.49849000
13.52024078	-81.66633000
13.52119446	-74.88541000
13.52214813	-69.84663000
13.52310181	-73.05467000
13.52405548	-79.63027000
13.52500916	-80.81158000
13.52596283	-76.45945000
13.52691650	-71.48859000
13.52787018	-71.51391000
13.52882385	-78.14719000
13.52977753	-88.52528000
13.53073120	-76.55782000
13.53168488	-70.10353000
13.53263855	-69.06944000
13.53359222	-76.17160000
13.53454590	-87.39902000
13.53549957	-77.05424000
13.53645325	-73.11376000
13.53740692	-73.43733000
13.53836060	-80.90190000
13.53931427	-83.32879000
13.54026794	-90.49658000
13.54122162	-74.43482000
13.54217529	-72.07854000
13.54312897	-73.31963000
13.54408264	-74.04292000
13.54503632	-78.28217000
13.54598999	-85.57982000
13.54694366	-83.87069000
13.54789734	-78.98310000
13.54885101	-77.56382000
13.54980469	-83.39613000
13.55075836	-81.57579000
13.55171204	-79.16967000
13.55266571	-73.15402000
13.55361938	-69.04977000
13.55457306	-72.01797000
13.55552673	-80.70606000
13.55648041	-93.01186000
13.55743408	-78.67459000
13.55838776	-80.85355000
13.55934143	-81.59263000
13.56029510	-75.68881000
13.56124878	-76.28758000
13.56220245	-69.81879000
13.56315613	-68.06329000
13.56410980	-74.88769000
13.56506348	-80.00078000
13.56601715	-87.16896000
13.56697083	-82.67766000
13.56792450	-76.29836000
13.56887817	-69.86731000
13.56983185	-70.60367000
13.57078552	-78.16590000
13.57173920	-81.49100000
13.57269287	-81.27226000
13.57364655	-82.31889000
13.57460022	-83.09235000
13.57555389	-75.90362000
13.57650757	-71.72655000
13.57746124	-74.39502000
13.57841492	-81.94534000
13.57936859	-81.58443000
13.58032227	-76.29877000
13.58127594	-75.08994000
13.58222961	-80.28395000
13.58318329	-79.31490000
13.58413696	-79.44332000
13.58509064	-80.10723000
13.58604431	-73.19461000
13.58699799	-72.21665000
13.58795166	-74.75017000
13.58890533	-76.77871000
13.58985901	-77.11401000
13.59081268	-81.71986000
13.59176636	-81.96191000
13.59272003	-91.91879000
13.59367371	-80.04676000
13.59462738	-84.96426000
13.59558105	-76.16956000
13.59653473	-70.87418000
13.59748840	-69.89637000
13.59844208	-72.35992000
13.59939575	-74.78421000
13.60034943	-74.97569000
13.60130310	-75.52879000
13.60225677	-70.53461000
13.60321045	-72.00547000
13.60416412	-75.15837000
13.60511780	-81.44943000
13.60607147	-81.68629000
13.60702515	-78.70462000
13.60797882	-87.10829000
13.60893250	-79.90514000
13.60988617	-95.90672000
13.61083984	-83.18251000
13.61179352	-80.93294000
13.61274719	-84.33266000
13.61370087	-75.88995000
13.61465454	-72.39246000
13.61560822	-76.30809000
13.61656189	-79.65176000
13.61751556	-78.42017000
13.61846924	-79.55221000
13.61942291	-78.46116000
13.62037659	-80.42107000
13.62133026	-81.40845000
13.62228394	-82.06249000
13.62323761	-80.03121000
13.62419128	-77.79744000
13.62514496	-74.90638000
13.62609863	-81.82396000
13.62705231	-77.92752000
13.62800598	-79.48944000
13.62895966	-75.47965000
13.62991333	-80.37531000
13.63086700	-72.59624000
13.63182068	-72.45607000
13.63277435	-81.22949000
13.63372803	-79.87638000
13.63468170	-73.12188000
13.63563538	-69.13729000
13.63658905	-71.23325000
13.63754272	-84.47104000
13.63849640	-82.08973000
13.63945007	-81.49604000
13.64040375	-75.57607000
13.64135742	-73.30893000
13.64231110	-75.77863000
13.64326477	-76.23225000
13.64421844	-78.41694000
13.64517212	-83.62730000
13.64612579	-74.54185000
13.64707947	-75.51072000
13.64803314	-75.47220000
13.64898682	-73.98149000
13.64994049	-79.26118000
13.65089417	-83.91735000
13.65184784	-102.71470000
13.65280151	-77.24756000
13.65375519	-74.31642000
13.65470886	-83.68291000
13.65566254	-73.12932000
13.65661621	-68.72506000
13.65756989	-71.45905000
13.65852356	-77.03082000
13.65947723	-81.23383000
13.66043091	-90.00362000
13.66138458	-84.92224000
13.66233826	-77.39610000
13.66329193	-76.78320000
13.66424561	-82.58513000
13.66519928	-78.43558000
13.66615295	-72.06779000
13.66710663	-73.17489000
13.66806030	-83.68835000
13.66901398	-87.72782000
13.66996765	-80.34953000
13.67092133	-80.21081000
13.67187500	-85.61325000
13.67282867	-84.26014000
13.67378235	-83.77394000
13.67473602	-77.65059000
13.67568970	-71.69825000
13.67664337	-72.12236000
13.67759705	-75.93031000
13.67855072	-79.04571000
13.67950439	-91.45720000
13.68045807	-82.46303000
13.68141174	-78.59843000
13.68236542	-76.02488000
13.68331909	-70.09576000
13.68427277	-68.93240000
13.68522644	-84.97523000
13.68618011	-80.21600000
13.68713379	-87.83015000
13.68808746	-78.29069000
13.68904114	-71.61618000
13.68999481	-71.35894000
13.69094849	-75.64246000
13.69190216	-79.22118000
13.69285583	-70.06226000
13.69380951	-69.74675000
13.69476318	-71.95309000
13.69571686	-72.04312000
13.69667053	-70.29218000
13.69762421	-73.63736000
13.69857788	-82.45972000
13.69953156	-84.40408000
13.70048523	-82.08916000
13.70143890	-74.28857000
13.70239258	-72.77834000
13.70334625	-69.85468000
13.70429993	-75.35867000
13.70525360	-79.03080000
13.70620728	-79.11280000
13.70716095	-78.18164000
13.70811462	-69.78404000
13.70906830	-69.95473000
13.71002197	-75.84943000
13.71097565	-95.13687000
13.71192932	-91.99403000
13.71288300	-75.12642000
13.71383667	-74.05430000
13.71479034	-81.86568000
13.71574402	-78.04843000
13.71669769	-72.15565000
13.71765137	-79.81935000
13.71860504	-80.78765000
13.71955872	-82.30325000
13.72051239	-71.47376000
13.72146606	-71.26115000
13.72241974	-72.33761000
13.72337341	-71.72265000
13.72432709	-73.23690000
13.72528076	-75.24758000
13.72623444	-85.91890000
13.72718811	-75.22693000
13.72814178	-73.82178000
13.72909546	-75.74432000
13.73004913	-91.36773000
13.73100281	-72.38642000
13.73195648	-68.46954000
13.73291016	-73.14001000
13.73386383	-72.21136000
13.73481750	-72.24759000
13.73577118	-71.80789000
13.73672485	-71.74165000
13.73767853	-79.86642000
