Time	Channel A
(us)	(mV)

8.03599971	0.58600900
8.03999971	0.58600900
8.04399971	0.53717490
8.04799971	0.58600900
8.05199971	0.68367720
8.05599971	0.63484310
8.05999971	0.78134540
8.06399971	0.92784760
8.06799971	0.78134540
8.07199971	0.83017950
8.07599971	0.63484310
8.07999971	0.68367720
8.08399971	0.58600900
8.08799971	0.73251130
8.09199971	0.39067270
8.09599971	0.73251130
8.09999971	0.78134540
8.10399971	0.78134540
8.10799971	0.58600900
8.11199971	0.73251130
8.11599971	0.83017950
8.11999971	0.63484310
8.12399971	0.68367720
8.12799971	0.48834080
8.13199971	0.83017950
8.13599971	0.48834080
8.13999971	0.78134540
8.14399971	0.68367720
8.14799971	0.73251130
8.15199971	0.63484310
8.15599971	0.83017950
8.15999971	0.83017950
8.16399971	0.73251130
8.16799971	0.58600900
8.17199971	0.78134540
8.17599971	0.58600900
8.17999971	0.68367720
8.18399971	0.58600900
8.18799971	0.73251130
8.19199971	0.68367720
8.19599971	0.73251130
8.19999971	0.73251130
8.20399971	0.83017950
8.20799971	0.97668160
8.21199971	0.78134540
8.21599971	0.58600900
8.21999971	0.73251130
8.22399971	0.68367720
8.22799971	0.68367720
8.23199971	0.58600900
8.23599971	0.83017950
8.23999971	0.53717490
8.24399971	0.83017950
8.24799971	0.73251130
8.25199970	0.73251130
8.25599970	0.73251130
8.25999970	0.58600900
8.26399970	0.58600900
8.26799970	0.63484310
8.27199970	0.58600900
8.27599970	0.48834080
8.27999970	0.73251130
8.28399970	0.73251130
8.28799970	0.78134540
8.29199970	0.43950670
8.29599970	0.58600900
8.29999970	0.73251130
8.30399970	0.63484310
8.30799970	0.68367720
8.31199970	0.68367720
8.31599970	0.63484310
8.31999970	0.58600900
8.32399970	0.58600900
8.32799970	0.53717490
8.33199970	0.68367720
8.33599970	0.68367720
8.33999970	0.58600900
8.34399970	0.68367720
8.34799970	0.68367720
8.35199970	0.73251130
8.35599970	0.97668160
8.35999970	0.78134540
8.36399970	0.73251130
8.36799970	0.48834080
8.37199970	0.68367720
8.37599970	0.68367720
8.37999970	0.58600900
8.38399970	0.78134540
8.38799970	0.78134540
8.39199970	0.92784760
8.39599970	0.83017950
8.39999970	0.73251130
8.40399970	0.68367720
8.40799970	0.63484310
8.41199970	0.68367720
8.41599970	0.48834080
8.41999970	0.68367720
8.42399970	0.63484310
8.42799970	0.58600900
8.43199970	0.58600900
8.43599970	0.83017950
8.43999970	0.39067270
8.44399970	0.78134540
8.44799970	0.73251130
8.45199970	0.58600900
8.45599970	0.63484310
8.45999970	0.58600900
8.46399970	0.68367720
8.46799970	0.63484310
8.47199970	0.68367720
8.47599970	0.78134540
8.47999970	0.68367720
8.48399970	0.48834080
8.48799970	0.68367720
8.49199970	0.78134540
8.49599970	0.73251130
8.49999970	0.58600900
8.50399970	0.83017950
8.50799970	0.68367720
8.51199970	0.53717490
8.51599970	0.58600900
8.51999970	0.63484310
8.52399970	0.83017950
8.52799970	0.73251130
8.53199970	0.68367720
8.53599970	0.73251130
8.53999970	0.68367720
8.54399970	0.63484310
8.54799970	0.68367720
8.55199970	0.78134540
8.55599970	0.68367720
8.55999970	0.73251130
8.56399970	0.53717490
8.56799970	0.48834080
8.57199970	0.78134540
8.57599970	0.73251130
8.57999970	0.68367720
8.58399970	0.73251130
8.58799970	0.63484310
8.59199970	0.68367720
8.59599970	0.53717490
8.59999970	0.87901350
8.60399969	0.68367720
8.60799969	0.63484310
8.61199969	0.63484310
8.61599969	0.58600900
8.61999969	0.68367720
8.62399969	0.87901350
8.62799969	0.83017950
8.63199969	0.78134540
8.63599969	0.68367720
8.63999969	0.83017950
8.64399969	0.73251130
8.64799969	0.83017950
8.65199969	0.97668160
8.65599969	0.58600900
8.65999969	0.53717490
8.66399969	0.58600900
8.66799969	0.73251130
8.67199969	0.83017950
8.67599969	0.68367720
8.67999969	0.87901350
8.68399969	0.68367720
8.68799969	0.78134540
8.69199969	0.68367720
8.69599969	0.48834080
8.69999969	0.68367720
8.70399969	0.68367720
8.70799969	0.68367720
8.71199969	0.68367720
8.71599969	0.78134540
8.71999969	0.78134540
8.72399969	0.63484310
8.72799969	0.68367720
8.73199969	0.73251130
8.73599969	0.58600900
8.73999969	0.68367720
8.74399969	0.63484310
8.74799969	0.53717490
8.75199969	0.78134540
8.75599969	0.63484310
8.75999969	0.68367720
8.76399969	0.58600900
8.76799969	0.83017950
8.77199969	0.78134540
8.77599969	0.63484310
8.77999969	0.92784760
8.78399969	0.78134540
8.78799969	0.87901350
8.79199969	0.78134540
8.79599969	0.73251130
8.79999969	0.68367720
8.80399969	0.63484310
8.80799969	0.78134540
8.81199969	0.68367720
8.81599969	0.63484310
8.81999969	0.68367720
8.82399969	0.87901350
8.82799969	0.73251130
8.83199969	0.58600900
8.83599969	0.78134540
8.83999969	0.68367720
8.84399969	0.73251130
8.84799969	0.58600900
8.85199969	0.73251130
8.85599969	0.63484310
8.85999969	0.83017950
8.86399969	0.58600900
8.86799969	0.78134540
8.87199969	0.53717490
8.87599969	0.73251130
8.87999969	0.78134540
8.88399969	0.58600900
8.88799969	0.83017950
8.89199969	0.78134540
8.89599969	0.68367720
8.89999969	0.68367720
8.90399969	0.58600900
8.90799969	0.78134540
8.91199969	0.58600900
8.91599969	0.78134540
8.91999969	0.78134540
8.92399969	0.68367720
8.92799969	0.78134540
8.93199969	0.68367720
8.93599969	0.78134540
8.93999969	0.73251130
8.94399969	0.63484310
8.94799969	0.63484310
8.95199969	0.73251130
8.95599968	0.58600900
8.95999968	0.73251130
8.96399968	0.53717490
8.96799968	0.73251130
8.97199968	0.53717490
8.97599968	0.78134540
8.97999968	0.68367720
8.98399968	0.63484310
8.98799968	0.58600900
8.99199968	0.68367720
8.99599968	0.87901350
8.99999968	0.83017950
9.00399968	0.73251130
9.00799968	0.53717490
9.01199968	0.68367720
9.01599968	0.87901350
9.01999968	0.78134540
9.02399968	0.63484310
9.02799968	0.87901350
9.03199968	0.68367720
9.03599968	0.78134540
9.03999968	0.68367720
9.04399968	0.73251130
9.04799968	0.73251130
9.05199968	0.73251130
9.05599968	0.58600900
9.05999968	0.68367720
9.06399968	0.78134540
9.06799968	0.53717490
9.07199968	0.73251130
9.07599968	0.63484310
9.07999968	0.53717490
9.08399968	0.63484310
9.08799968	0.63484310
9.09199968	0.68367720
9.09599968	0.73251130
9.09999968	0.58600900
9.10399968	0.68367720
9.10799968	0.78134540
9.11199968	0.58600900
9.11599968	0.63484310
9.11999968	0.87901350
9.12399968	0.92784760
9.12799968	0.53717490
9.13199968	0.63484310
9.13599968	0.63484310
9.13999968	0.68367720
9.14399968	0.58600900
9.14799968	0.87901350
9.15199968	0.87901350
9.15599968	0.78134540
9.15999968	0.68367720
9.16399968	0.58600900
9.16799968	0.68367720
9.17199968	0.58600900
9.17599968	0.63484310
9.17999968	0.73251130
9.18399968	0.63484310
9.18799968	0.68367720
9.19199968	0.83017950
9.19599968	0.68367720
9.19999968	0.73251130
9.20399968	0.63484310
9.20799968	0.73251130
9.21199968	0.63484310
9.21599968	0.83017950
9.21999968	0.68367720
9.22399968	0.63484310
9.22799968	0.58600900
9.23199968	0.68367720
9.23599968	0.73251130
9.23999968	0.58600900
9.24399968	0.63484310
9.24799968	0.78134540
9.25199968	0.78134540
9.25599968	0.73251130
9.25999968	0.73251130
9.26399968	0.78134540
9.26799968	0.68367720
9.27199968	0.58600900
9.27599968	0.68367720
9.27999968	0.68367720
9.28399968	0.58600900
9.28799968	0.58600900
9.29199968	0.63484310
9.29599968	0.53717490
9.29999968	0.73251130
9.30399968	0.92784760
9.30799968	0.73251130
9.31199967	0.58600900
9.31599967	0.83017950
9.31999967	0.58600900
9.32399967	0.58600900
9.32799967	0.73251130
9.33199967	0.63484310
9.33599967	0.68367720
9.33999967	0.68367720
9.34399967	0.78134540
9.34799967	0.78134540
9.35199967	0.58600900
9.35599967	0.78134540
9.35999967	0.78134540
9.36399967	0.68367720
9.36799967	0.63484310
9.37199967	0.58600900
9.37599967	0.78134540
9.37999967	0.48834080
9.38399967	0.73251130
9.38799967	0.63484310
9.39199967	0.78134540
9.39599967	0.63484310
9.39999967	0.63484310
9.40399967	0.63484310
9.40799967	0.87901350
9.41199967	0.73251130
9.41599967	0.68367720
9.41999967	0.68367720
9.42399967	0.53717490
9.42799967	0.73251130
9.43199967	0.83017950
9.43599967	0.68367720
9.43999967	0.78134540
9.44399967	0.63484310
9.44799967	0.92784760
9.45199967	0.63484310
9.45599967	0.78134540
9.45999967	0.53717490
9.46399967	0.53717490
9.46799967	0.63484310
9.47199967	0.58600900
9.47599967	0.68367720
9.47999967	0.63484310
9.48399967	0.68367720
9.48799967	0.78134540
9.49199967	0.63484310
9.49599967	0.68367720
9.49999967	0.58600900
9.50399967	0.78134540
9.50799967	0.73251130
9.51199967	0.83017950
9.51599967	0.63484310
9.51999967	0.78134540
9.52399967	0.68367720
9.52799967	0.68367720
9.53199967	0.68367720
9.53599967	0.63484310
9.53999967	0.73251130
9.54399967	0.73251130
9.54799967	0.68367720
9.55199967	0.68367720
9.55599967	0.58600900
9.55999967	0.73251130
9.56399967	0.83017950
9.56799967	0.63484310
9.57199967	0.63484310
9.57599967	0.63484310
9.57999967	0.73251130
9.58399967	0.63484310
9.58799967	0.63484310
9.59199967	0.68367720
9.59599967	0.78134540
9.59999967	0.73251130
9.60399967	0.63484310
9.60799967	0.58600900
9.61199967	0.78134540
9.61599967	0.73251130
9.61999967	0.63484310
9.62399967	0.58600900
9.62799967	0.73251130
9.63199967	0.63484310
9.63599967	0.73251130
9.63999967	0.78134540
9.64399967	0.63484310
9.64799967	0.73251130
9.65199967	0.68367720
9.65599967	0.58600900
9.65999967	0.58600900
9.66399966	0.63484310
9.66799966	0.73251130
9.67199966	0.63484310
9.67599966	0.53717490
9.67999966	0.87901350
9.68399966	0.63484310
9.68799966	0.63484310
9.69199966	0.68367720
9.69599966	0.53717490
9.69999966	0.63484310
9.70399966	0.73251130
9.70799966	0.68367720
9.71199966	0.53717490
9.71599966	0.78134540
9.71999966	0.68367720
9.72399966	0.63484310
9.72799966	0.58600900
9.73199966	0.73251130
9.73599966	0.83017950
9.73999966	0.53717490
9.74399966	0.78134540
9.74799966	0.83017950
9.75199966	0.73251130
9.75599966	0.68367720
9.75999966	0.63484310
9.76399966	0.73251130
9.76799966	0.78134540
9.77199966	0.83017950
9.77599966	0.58600900
9.77999966	0.73251130
9.78399966	0.53717490
9.78799966	0.68367720
9.79199966	0.68367720
9.79599966	0.68367720
9.79999966	0.78134540
9.80399966	0.63484310
9.80799966	0.68367720
9.81199966	0.68367720
9.81599966	0.63484310
9.81999966	0.78134540
9.82399966	0.58600900
9.82799966	0.63484310
9.83199966	0.73251130
9.83599966	0.58600900
9.83999966	0.63484310
9.84399966	0.68367720
9.84799966	0.73251130
9.85199966	0.73251130
9.85599966	0.73251130
9.85999966	0.63484310
9.86399966	0.73251130
9.86799966	0.48834080
9.87199966	0.68367720
9.87599966	0.78134540
9.87999966	0.63484310
9.88399966	0.78134540
9.88799966	0.68367720
9.89199966	0.68367720
9.89599966	0.63484310
9.89999966	0.58600900
9.90399966	0.78134540
9.90799966	0.73251130
9.91199966	0.63484310
9.91599966	0.73251130
9.91999966	0.78134540
9.92399966	0.78134540
9.92799966	0.58600900
9.93199966	0.87901350
9.93599966	0.68367720
9.93999966	0.68367720
9.94399966	0.83017950
9.94799966	0.68367720
9.95199966	0.87901350
9.95599966	0.63484310
9.95999966	0.63484310
9.96399966	0.63484310
9.96799966	0.63484310
9.97199966	0.68367720
9.97599966	0.68367720
9.97999966	0.73251130
9.98399966	0.63484310
9.98799966	0.68367720
9.99199966	0.78134540
9.99599966	0.43950670
9.99999966	0.68367720
10.00399966	0.78134540
10.00799966	0.78134540
10.01199966	0.78134540
10.01599965	0.68367720
10.01999965	0.68367720
10.02399965	0.58600900
10.02799965	0.63484310
10.03199965	0.63484310
10.03599965	0.68367720
10.03999965	0.68367720
10.04399965	0.87901350
10.04799965	0.58600900
10.05199965	0.68367720
10.05599965	0.68367720
10.05999965	0.63484310
10.06399965	0.63484310
10.06799965	0.78134540
10.07199965	0.53717490
10.07599965	0.73251130
10.07999965	0.53717490
10.08399965	0.58600900
10.08799965	0.73251130
10.09199965	0.68367720
10.09599965	0.58600900
10.09999965	0.78134540
10.10399965	0.73251130
10.10799965	0.68367720
10.11199965	0.63484310
10.11599965	0.53717490
10.11999965	0.68367720
10.12399965	0.68367720
10.12799965	0.68367720
10.13199965	0.78134540
10.13599965	0.63484310
10.13999965	0.68367720
10.14399965	0.68367720
10.14799965	0.43950670
10.15199965	0.53717490
10.15599965	0.68367720
10.15999965	0.78134540
10.16399965	0.58600900
10.16799965	0.53717490
10.17199965	0.63484310
10.17599965	0.73251130
10.17999965	0.63484310
10.18399965	0.78134540
10.18799965	0.73251130
10.19199965	0.73251130
10.19599965	0.78134540
10.19999965	0.83017950
10.20399965	0.73251130
10.20799965	0.68367720
10.21199965	0.58600900
10.21599965	0.78134540
10.21999965	0.78134540
10.22399965	0.63484310
10.22799965	0.63484310
10.23199965	0.73251130
10.23599965	0.58600900
10.23999965	0.68367720
10.24399965	0.78134540
10.24799965	0.68367720
10.25199965	0.92784760
10.25599965	0.78134540
10.25999965	0.68367720
10.26399965	0.73251130
10.26799965	0.63484310
10.27199965	0.63484310
10.27599965	0.78134540
10.27999965	0.68367720
10.28399965	0.58600900
10.28799965	0.63484310
10.29199965	0.73251130
10.29599965	0.73251130
10.29999965	0.63484310
10.30399965	0.63484310
10.30799965	0.78134540
10.31199965	0.53717490
10.31599965	0.68367720
10.31999965	0.63484310
10.32399965	0.63484310
10.32799965	0.48834080
10.33199965	0.78134540
10.33599965	0.73251130
10.33999965	0.58600900
10.34399965	0.63484310
10.34799965	0.73251130
10.35199965	0.63484310
10.35599965	0.78134540
10.35999965	0.73251130
10.36399965	0.68367720
10.36799965	0.63484310
10.37199964	0.68367720
10.37599964	0.68367720
10.37999964	0.68367720
10.38399964	0.73251130
10.38799964	0.53717490
10.39199964	0.73251130
10.39599964	0.73251130
10.39999964	0.68367720
10.40399964	0.68367720
10.40799964	0.73251130
10.41199964	0.68367720
10.41599964	0.63484310
10.41999964	0.58600900
10.42399964	0.78134540
10.42799964	0.68367720
10.43199964	0.68367720
10.43599964	0.68367720
10.43999964	0.73251130
10.44399964	0.58600900
10.44799964	0.68367720
10.45199964	0.58600900
10.45599964	0.68367720
10.45999964	0.83017950
10.46399964	0.58600900
10.46799964	0.73251130
10.47199964	0.58600900
10.47599964	0.63484310
10.47999964	0.68367720
10.48399964	0.63484310
10.48799964	0.68367720
10.49199964	0.83017950
10.49599964	0.63484310
10.49999964	0.68367720
10.50399964	0.68367720
10.50799964	0.68367720
10.51199964	0.53717490
10.51599964	0.73251130
10.51999964	0.58600900
10.52399964	0.68367720
10.52799964	0.58600900
10.53199964	0.68367720
10.53599964	0.58600900
10.53999964	0.63484310
10.54399964	0.78134540
10.54799964	0.63484310
10.55199964	0.68367720
10.55599964	0.78134540
10.55999964	0.43950670
10.56399964	0.68367720
10.56799964	0.87901350
10.57199964	0.68367720
10.57599964	0.68367720
10.57999964	0.58600900
10.58399964	0.83017950
10.58799964	0.63484310
10.59199964	0.78134540
10.59599964	0.63484310
10.59999964	0.68367720
10.60399964	0.83017950
10.60799964	0.73251130
10.61199964	0.78134540
10.61599964	0.63484310
10.61999964	0.73251130
10.62399964	0.73251130
10.62799964	0.63484310
10.63199964	0.78134540
10.63599964	0.68367720
10.63999964	0.73251130
10.64399964	0.63484310
10.64799964	0.68367720
10.65199964	0.48834080
10.65599964	0.63484310
10.65999964	0.53717490
10.66399964	0.53717490
10.66799964	0.78134540
10.67199964	0.63484310
10.67599964	0.63484310
10.67999964	0.68367720
10.68399964	0.83017950
10.68799964	0.78134540
10.69199964	0.73251130
10.69599964	0.68367720
10.69999964	0.78134540
10.70399964	0.63484310
10.70799964	0.68367720
10.71199964	0.68367720
10.71599964	0.48834080
10.71999964	0.73251130
10.72399963	0.68367720
10.72799963	0.87901350
10.73199963	0.68367720
10.73599963	0.73251130
10.73999963	0.78134540
10.74399963	0.68367720
10.74799963	0.78134540
10.75199963	0.68367720
10.75599963	0.73251130
10.75999963	0.58600900
10.76399963	0.68367720
10.76799963	0.78134540
10.77199963	0.73251130
10.77599963	0.63484310
10.77999963	0.68367720
10.78399963	0.78134540
10.78799963	0.78134540
10.79199963	0.68367720
10.79599963	0.73251130
10.79999963	0.68367720
10.80399963	0.58600900
10.80799963	0.68367720
10.81199963	0.83017950
10.81599963	0.73251130
10.81999963	0.43950670
10.82399963	0.87901350
10.82799963	0.63484310
10.83199963	0.68367720
10.83599963	0.78134540
10.83999963	0.68367720
10.84399963	0.73251130
10.84799963	0.53717490
10.85199963	0.73251130
10.85599963	0.68367720
10.85999963	0.87901350
10.86399963	0.73251130
10.86799963	0.83017950
10.87199963	0.68367720
10.87599963	0.78134540
10.87999963	0.78134540
10.88399963	0.78134540
10.88799963	0.73251130
10.89199963	0.68367720
10.89599963	0.63484310
10.89999963	0.63484310
10.90399963	0.68367720
10.90799963	0.92784760
10.91199963	0.78134540
10.91599963	0.68367720
10.91999963	0.63484310
10.92399963	0.68367720
10.92799963	0.83017950
10.93199963	0.68367720
10.93599963	0.63484310
10.93999963	0.53717490
10.94399963	0.68367720
10.94799963	0.78134540
10.95199963	0.68367720
10.95599963	0.58600900
10.95999963	0.68367720
10.96399963	0.63484310
10.96799963	0.83017950
10.97199963	0.83017950
10.97599963	0.58600900
10.97999963	0.73251130
10.98399963	0.58600900
10.98799963	0.83017950
10.99199963	0.63484310
10.99599963	0.73251130
10.99999963	0.83017950
11.00399963	0.73251130
11.00799963	0.63484310
11.01199963	0.58600900
11.01599963	0.68367720
11.01999963	0.87901350
11.02399963	0.63484310
11.02799963	0.73251130
11.03199963	0.73251130
11.03599963	0.87901350
11.03999963	0.58600900
11.04399963	0.63484310
11.04799963	0.78134540
11.05199963	0.58600900
11.05599963	0.78134540
11.05999963	0.87901350
11.06399963	0.73251130
11.06799963	0.58600900
11.07199963	0.78134540
11.07599963	0.68367720
11.07999962	0.78134540
11.08399962	0.48834080
11.08799962	0.73251130
11.09199962	0.73251130
11.09599962	0.73251130
11.09999962	0.58600900
11.10399962	0.78134540
11.10799962	0.73251130
11.11199962	0.78134540
11.11599962	0.63484310
11.11999962	0.73251130
11.12399962	0.68367720
11.12799962	0.58600900
11.13199962	0.68367720
11.13599962	0.78134540
